Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
58,94,65009,70964,81991,43640,858
58,95,79955,74891,72076,34600,1063
58,96,87088,87155,84306,42587,1759
59,1,167852,238948,264596,132953,2306
59,2,163132,227574,248645,119289,1692
59,3,152155,226939,246488,112625,1344
59,4,1973107,1077046,443653,102112,518
59,5,45046,31470,52359,39884,1238
59,6,173982,213498,196066,72556,788
59,7,718175,1305624,1470532,599078,2686
59,8,732250,1352097,1531421,629540,2298
59,9,626696,1195154,1380487,585863,2939
59,10,611603,1155504,1342290,592430,2958
59,11,539666,1079471,1288412,593288,2926
59,12,575279,1134781,1296570,602677,2909
59,13,637432,1133416,1220313,529939,2540
59,14,567085,997870,1089420,455636,2026
59,15,504425,897529,989900,403166,1872
59,16,505798,855986,898819,346937,1864
59,17,301684,464363,465636,174314,1016
59,18,237191,327218,309313,112232,731
59,19,617812,1264554,1593600,671040,2289
59,20,588425,1183253,1453928,606529,2981
59,21,626244,1225594,1430362,588879,2740
59,22,559588,1056370,1199040,501547,2431
59,23,563675,1092794,1246981,546481,2712
59,24,487935,953475,1075279,485018,2025
59,25,636963,1186786,1320147,568743,3269
59,26,661090,1191790,1295922,524722,2534
59,27,596867,1119717,1232247,492386,2335
59,28,598648,1083920,1177813,448784,1956
59,29,514000,954622,1062189,403855,1454
59,30,423168,763524,839684,314292,1456
59,31,105116,169482,191404,81696,1069
59,32,240803,482038,621342,273294,1432
59,33,275111,597145,789109,364094,2307
59,34,367095,753765,954303,432121,2288
59,35,422172,821202,975318,432482,2349
59,36,418218,794429,903866,408029,2836
59,37,116612,146616,158943,72817,1116
59,38,106231,127726,138787,62025,906
59,39,101991,132914,142806,60945,1304
59,40,81278,118529,134331,58172,649
59,41,89774,125399,135953,57682,854
59,42,596889,1048202,1120863,412381,1757
59,43,531769,997229,1109125,414959,1881
59,44,512340,954913,1042676,392135,1560
59,45,464298,905012,1012677,394642,1821
59,46,399254,749503,821272,324606,1569
59,47,388226,715398,780736,318146,1643
59,48,259780,405528,406576,169801,1225
59,49,448587,827531,893938,375460,1863
59,50,208772,373688,414397,174107,1120
59,51,337594,598978,631261,243927,1516
59,52,217050,343931,343194,128820,799
59,53,391726,664871,688174,253496,1305
59,54,178467,267020,260414,95666,795
59,55,488612,935753,1078685,417881,1851
59,56,452190,736509,739296,270023,1815
59,57,315684,532875,534241,199030,929
59,58,176808,251818,243615,94989,1131
59,59,359971,706816,823137,362376,1939
59,60,267961,434265,456760,200793,1671
59,61,424694,808108,893780,384730,1787
59,62,256543,437746,453488,183895,997
59,63,518428,1031104,1186847,483319,2061
59,64,484128,855306,901730,341067,1356
59,65,118507,187856,204202,86345,918
59,66,287952,442116,425468,154254,1129
59,67,103703,112447,95722,35245,1103
59,68,89795,94323,82122,32019,940
59,69,147473,189326,181414,73641,1654
59,70,149803,211041,208926,85070,1265
59,71,509718,1101166,1340296,590672,2553
59,72,438414,959173,1180782,543898,2726
59,73,453001,881423,1010051,458149,2089
59,74,92730,157355,184323,89110,1997
59,75,146028,268036,308627,137889,953
59,76,116224,196086,220169,97355,716
59,77,168244,267505,355376,154639,1904
59,78,59227,60453,65579,31372,1179
59,79,46966,36411,39796,22252,2223
59,80,129768,129407,106067,36972,536
59,81,188609,437444,885497,591376,3430
59,82,34376,16076,20174,14895,871
59,83,462835,838578,930192,401773,2374
59,84,256058,412011,428386,190017,1434
59,85,124493,151715,163987,85157,759
59,86,474886,994942,1192535,538922,1415
59,87,442950,855769,973497,410247,1594
59,88,367491,644261,666818,261475,1522
59,89,509773,1037958,1235360,517312,2239
59,90,467537,955224,1141760,477809,2718
59,91,398217,573979,524142,186200,1363
59,92,76012,80062,86087,41260,1039
59,93,77425,101010,108220,51099,214
59,94,77892,103551,119892,60462,1155
59,95,93290,98674,96088,44414,778
59,96,100113,119258,120313,59386,1079
60,1,219958,364150,407099,199636,2637
60,2,211944,343143,380736,177291,1232
60,3,206896,344287,378548,168434,1693
60,4,1946068,1064600,440763,100778,594
60,5,44344,30592,51247,39128,1256
60,6,196283,253104,237750,89174,600
60,7,746959,1370544,1566477,646519,2721
60,8,749383,1400634,1605032,665049,1740
60,9,603870,1152562,1345833,579393,2907
60,10,589242,1120205,1316821,587045,2953
60,11,529543,1067640,1289017,600900,2881
60,12,563722,1114597,1286267,604147,2725
60,13,623600,1113392,1207071,530487,2558
60,14,543716,958915,1054510,445255,2449
60,15,487385,870087,970093,399715,2113
60,16,506065,864952,919418,359783,1357
60,17,352722,563210,575468,217508,1270
60,18,282942,416221,404040,148194,1240
60,19,608344,1250299,1595273,680767,1710
60,20,577990,1172580,1457155,615215,2941
60,21,616907,1212584,1433149,595815,2697
60,22,555472,1054663,1211842,511522,2115
60,23,552594,1077320,1247286,551156,2606
60,24,479672,940841,1076080,488043,2632
60,25,676321,1259892,1398118,601577,3517
60,26,628965,1135824,1246438,513149,2904
60,27,587759,1099359,1216941,490053,2489
60,28,577798,1048714,1147059,442146,2080
60,29,498927,929513,1040994,401701,1595
60,30,413713,752058,832265,315732,1052
60,31,146942,258243,296157,121853,1062
60,32,234431,474760,615634,273294,1932
60,33,263776,575628,770857,358872,2112
60,34,354632,734376,940481,430757,2347
60,35,410550,804044,965999,433021,2045
60,36,412445,788552,905380,413444,2695
60,37,168404,252963,270941,118398,1126
60,38,142953,207341,225379,96529,1388
60,39,150416,226653,240898,97747,755
60,40,116263,189558,213876,89822,641
60,41,123280,195495,213392,86780,1053
60,42,585681,1032579,1108478,412863,1704
60,43,528202,990559,1109721,418960,1698
60,44,500878,938024,1032580,392614,1458
60,45,457244,895404,1013347,399619,1593
60,46,413745,780709,863145,344473,1328
60,47,410042,766286,845347,348435,2049
60,48,306351,503083,513198,214908,1436
60,49,460933,858242,937761,399219,2287
60,50,291968,538430,593351,245470,1278
60,51,377782,677299,720881,280940,1417
60,52,263410,439791,450500,170087,883
60,53,403157,689183,721672,269053,1622
60,54,219973,351043,352675,129522,1003
60,55,469834,909836,1062778,416613,1684
60,56,435528,711150,718033,265564,1856
60,57,340862,588812,602653,228041,992
60,58,220346,339408,336943,131098,1451
60,59,353693,696552,817697,362669,2567
60,60,296400,494188,525428,230920,1655
60,61,439590,845379,944215,412242,1861
60,62,311753,552726,580969,236503,1532
60,63,497883,997879,1159218,479775,2199
60,64,477381,847333,898885,343502,1476
60,65,165489,284332,312225,127992,975
60,66,312780,494038,484415,177411,1641
60,67,130107,155327,133037,46606,1174
60,68,112023,132160,116272,43282,1115
60,69,190526,270699,267194,106649,1760
60,70,190743,297131,306514,124851,1458
60,71,493356,1070000,1316506,586459,2480
60,72,431452,943725,1171820,544900,2607
60,73,447411,871221,1005219,459927,1860
60,74,130017,241787,282202,132744,1824
60,75,217552,414064,474855,206963,1745
60,76,165381,300935,339837,146393,1340
60,77,157523,243415,325149,142727,1784
60,78,72885,86376,92533,41601,1271
60,79,50723,45152,48739,25783,2376
60,80,125139,125656,104325,36812,508
60,81,183420,425202,866378,585055,3715
60,82,36184,18869,23111,16154,799
60,83,450605,817565,911565,396402,2734
60,84,308981,515886,543646,241043,2156
60,85,152452,204091,219167,109097,675
60,86,467647,988688,1197047,545155,1634
60,87,428941,837012,961092,409512,1752
60,88,382082,673582,703333,278682,1396
60,89,501788,1025078,1229090,518667,2243
60,90,459512,940136,1131268,476317,2189
60,91,374440,541969,499733,179956,1459
60,92,90888,113602,122904,56593,1081
60,93,98844,152149,166079,75757,792
60,94,102141,159381,185670,90731,1152
60,95,110173,132373,132446,60476,715
60,96,121926,171353,179487,87725,720
61,1,294357,516240,581323,281292,2397
61,2,277816,481887,538566,248201,1617
61,3,275854,484332,536405,236540,1857
61,4,1923721,1047701,433300,99132,767
61,5,44097,29329,49701,38973,601
61,6,209620,280170,269225,102723,1008
61,7,715843,1327452,1540409,648362,2780
61,8,733058,1375455,1595463,672848,2294
61,9,562687,1069154,1274243,555938,2569
61,10,568166,1073113,1263196,573001,2799
61,11,522452,1046500,1272910,597483,2793
61,12,552110,1096000,1277167,608206,2619
61,13,596911,1068223,1171528,523486,2606
61,14,529051,937152,1036924,441611,2319
61,15,469693,838626,941289,392189,2136
61,16,495828,853885,917293,364138,1673
61,17,377708,613996,637839,244906,1308
61,18,320864,488405,484160,179171,773
61,19,594025,1229818,1589893,685486,2124
61,20,567540,1154131,1454048,621681,2746
61,21,603484,1192507,1428074,601584,3177
61,22,543574,1036480,1201440,512982,2434
61,23,542369,1062232,1242792,555484,2518
61,24,470039,928046,1068400,490237,2087
61,25,641828,1191960,1342318,588477,3086
61,26,615203,1109128,1220754,502458,2967
61,27,563559,1056134,1174398,477372,1549
61,28,556986,1009694,1108607,429383,2217
61,29,478969,897567,1017378,396056,1781
61,30,413604,757345,844019,321219,1901
61,31,204192,376044,433084,175875,1009
61,32,219472,442544,579111,261077,1939
61,33,247659,541813,734259,347552,2009
61,34,340783,709245,920046,425337,2552
61,35,397846,782790,947225,430384,2699
61,36,401357,770072,892596,411896,2880
61,37,250492,412716,438173,187743,1398
61,38,212111,346826,370221,152690,1436
61,39,222652,363485,384095,151481,873
61,40,181733,321232,359794,144453,902
61,41,174892,299407,326803,129426,878
61,42,571086,1011289,1093019,410600,1771
61,43,505849,961721,1092472,418308,1510
61,44,487718,915677,1016177,391342,1322
61,45,444058,873229,995939,397517,2035
61,46,415173,792462,884103,356602,1349
61,47,411369,777692,867290,363242,2200
61,48,337161,568365,587389,248662,1548
61,49,455481,854585,944613,406386,1858
61,50,366001,682044,752299,310689,1974
61,51,395060,714785,766717,300987,1307
61,52,301870,517255,538569,205040,946
61,53,398629,689876,730656,275337,1411
61,54,261543,433108,442537,163875,891
61,55,450530,881041,1041742,413904,1480
61,56,418310,684914,695556,259604,1692
61,57,345940,607374,630743,241535,1332
61,58,261028,430174,437188,170774,1319
61,59,344454,686865,815803,364215,2387
61,60,307426,520677,556806,246828,1683
61,61,437902,845722,953478,422047,2170
61,62,352667,633714,673497,275896,1671
61,63,481464,970198,1133874,474378,2225
61,64,464146,823746,879807,339686,1091
61,65,226522,407374,447601,180487,1360
61,66,321235,515777,512240,190136,1397
61,67,162036,208361,180687,62280,743
61,68,138170,181734,164576,60535,819
61,69,243712,373693,374667,148227,1899
61,70,239978,406240,431035,176798,1296
61,71,471155,1024276,1270487,572255,2557
61,72,423785,926032,1157921,542882,2550
61,73,441763,864559,1009230,468751,2184
61,74,185236,358301,415080,190507,2531
61,75,293915,568278,653625,281809,1522
61,76,229491,432428,489006,207067,1329
61,77,150523,228602,306015,135971,1827
61,78,94591,127371,134314,57249,1276
61,79,56271,55377,59446,30086,2148
61,80,121707,122617,102881,36324,666
61,81,177308,413763,849177,581915,3566
61,82,37449,23139,27824,17980,547
61,83,438121,793834,886503,389528,2195
61,84,339123,578649,616166,275491,2585
61,85,186770,272179,293455,142877,320
61,86,467675,982938,1189602,548417,1298
61,87,416307,814303,944721,406324,1936
61,88,380456,675457,711714,285049,1252
61,89,492275,1002596,1208653,514515,2381
61,90,449558,920963,1112822,473071,2346
61,91,352129,510584,476475,174546,1487
61,92,113589,164843,179465,79883,1267
61,93,133862,229936,254404,113069,1184
61,94,140675,246696,287068,134778,1116
61,95,133515,179734,184218,83935,805
61,96,155082,251068,269105,130470,1625
62,1,368434,674734,764318,369386,2819
62,2,346293,622221,701344,323948,1793
62,3,348673,627938,701635,308470,1709
62,4,1904615,1037699,430131,98120,950
62,5,42015,28846,48446,38418,936
62,6,214922,293035,288705,111946,1062
62,7,678186,1261169,1481043,627475,2372
62,8,735026,1384763,1623977,691703,2417
62,9,536914,1023948,1227151,541101,2796
62,10,565357,1074380,1276322,577515,2496
62,11,522516,1058422,1296234,615050,3085
62,12,536557,1068400,1257756,604687,2820
62,13,575518,1030522,1145984,514261,2923
62,14,496596,882149,988944,427474,1847
62,15,451037,802881,909858,383552,1828
62,16,485723,844251,917102,367759,1605
62,17,381041,627997,660089,256671,1194
62,18,342623,533766,539327,202250,1130
62,19,584463,1213026,1583333,692227,2103
62,20,558742,1139529,1451029,629161,2452
62,21,594947,1180584,1427771,609084,2947
62,22,532761,1019506,1196288,516063,2712
62,23,534273,1051555,1244360,563125,2783
62,24,462512,915963,1067122,494365,2053
62,25,605654,1127915,1278724,565010,2788
62,26,604286,1088397,1196432,495391,2351
62,27,553376,1029845,1142581,467206,2353
62,28,539838,979785,1082739,422540,2153
62,29,468512,877509,995835,391102,1389
62,30,397901,733384,826907,319439,1634
62,31,271804,515418,598690,241143,726
62,32,215383,431549,562911,253980,1341
62,33,239939,517273,697906,330744,1859
62,34,327610,684807,898997,420181,1651
62,35,385564,762627,934689,429072,2521
62,36,391036,751080,881654,410856,2673
62,37,368850,636367,670748,281298,1658
62,38,308906,530119,562998,229189,1610
62,39,329277,549739,573655,222135,1137
62,40,268454,491905,552851,218988,853
62,41,249286,442260,485368,189548,852
62,42,557250,993111,1079706,408178,1967
62,43,491787,936522,1070724,414114,1309
62,44,472763,891879,1001692,388758,1294
62,45,434303,860337,989208,398093,2064
62,46,410793,788745,893939,364817,1665
62,47,403518,771161,873388,368740,1996
62,48,351929,603195,633522,270166,1598
62,49,434309,817064,914960,398775,2121
62,50,415081,778931,868767,360811,1950
62,51,398883,727037,790250,312785,1333
62,52,324683,567875,600012,230821,936
62,53,391604,681848,729940,277555,1583
62,54,296869,502449,521440,194542,979
62,55,433113,855779,1027438,412927,1692
62,56,403003,660002,675880,254156,1583
62,57,343321,607759,640580,248634,1453
62,58,297048,505343,525246,206850,1495
62,59,341474,685425,823989,372206,1993
62,60,307454,524303,566756,253084,2444
62,61,429688,837539,957807,428026,2126
62,62,373685,679686,729422,302178,1785
62,63,472626,953050,1122512,472613,2334
62,64,448569,802330,864288,336306,1699
62,65,294952,543229,604690,241033,1314
62,66,321775,522951,526649,197403,1590
62,67,198684,273473,242300,82994,1101
62,68,174839,250312,235461,86996,1404
62,69,298651,483628,493314,194908,1903
62,70,291201,521286,567179,234031,1239
62,71,445479,968606,1210520,547463,2276
62,72,414741,909099,1145519,541272,2162
62,73,430087,843446,993722,462375,2263
62,74,252802,502056,581420,263329,2193
62,75,356843,695754,807934,348732,1747
62,76,299043,571961,653673,274021,1436
62,77,143809,215618,293299,130851,1619
62,78,131587,194705,202167,82513,1520
62,79,63973,68701,72910,35863,1872
62,80,117783,118988,100742,36531,548
62,81,171150,402266,833691,579855,3494
62,82,38260,29862,35828,21932,945
62,83,427638,773540,868347,384338,2446
62,84,351195,604742,648923,292538,2036
62,85,228463,356970,386165,184849,1499
62,86,446654,941414,1148046,533559,1735
62,87,404102,793209,925307,402935,2004
62,88,375989,668950,709316,287406,1243
62,89,470506,954787,1155724,497056,2520
62,90,440659,901521,1099062,471671,2367
62,91,334441,485363,458670,170261,1795
62,92,152933,249748,273874,118366,1352
62,93,187894,345500,386766,169667,719
62,94,201640,376937,437012,198975,1193
62,95,171064,253622,266397,119810,790
62,96,200859,364453,400075,193308,1422
63,1,419905,778069,887949,430828,3409
63,2,387528,711707,811656,374854,1825
63,3,394690,716890,809781,357359,1716
63,4,1880525,1025119,425558,97285,605
63,5,41444,27745,47503,38326,1451
63,6,211349,291250,292473,116409,1042
63,7,641352,1183834,1400111,601187,2809
63,8,722726,1364862,1615987,696551,2306
63,9,487198,904786,1082461,474486,2769
63,10,557508,1052108,1268198,584597,3052
63,11,508632,1029763,1271063,609019,3178
63,12,526138,1052742,1251185,607062,2488
63,13,558218,1005075,1124719,509170,3268
63,14,486143,854522,961425,417645,2326
63,15,424966,756774,868315,371335,1811
63,16,473597,830179,910986,369217,1508
63,17,370551,610542,648061,254122,1204
63,18,346626,546799,559833,212986,1088
63,19,572483,1193334,1569994,694190,2524
63,20,546610,1123769,1446598,632353,2915
63,21,584306,1165314,1426228,614613,2934
63,22,520785,1002108,1190685,520496,2960
63,23,524759,1036333,1239656,566787,2640
63,24,453845,902255,1060233,496613,2222
63,25,585027,1090234,1244611,554278,2937
63,26,572591,1025798,1145191,483917,3091
63,27,534571,992561,1110237,458629,2121
63,28,528059,957943,1064063,419848,2250
63,29,456001,857887,983013,390061,1443
63,30,386765,713112,807008,313821,1643
63,31,326043,624269,729919,294568,1736
63,32,206378,411173,539353,245072,1087
63,33,229247,496580,674770,321258,1645
63,34,311852,658363,873090,412593,2230
63,35,372659,739265,917457,425266,2203
63,36,376459,727131,863409,407226,2291
63,37,475270,826774,872166,367674,1690
63,38,397368,693990,739450,300761,1749
63,39,428983,723322,754569,291587,1238
63,40,345075,638472,722663,287098,577
63,41,316328,572908,631806,246659,939
63,42,541966,967362,1059398,404390,1863
63,43,477229,915671,1057053,413103,1582
63,44,460081,869006,979398,383966,1475
63,45,417806,828244,962039,391926,1669
63,46,399271,774500,885053,365617,1475
63,47,395942,758691,867290,369594,1701
63,48,353617,609608,644457,278524,1205
63,49,403164,760477,860357,379264,1867
63,50,426512,811306,913091,382969,1872
63,51,392790,721951,793426,318428,1521
63,52,330687,583205,624217,242924,1109
63,53,380428,668149,725894,279260,1549
63,54,317088,542333,570044,214187,986
63,55,414568,826032,1004631,408865,1624
63,56,385990,633517,654292,248319,1644
63,57,333737,595886,635150,249836,1479
63,58,310258,540666,571066,228262,1284
63,59,328278,660351,800435,364547,2181
63,60,301729,515581,560902,252815,1866
63,61,418744,820288,948576,429645,2444
63,62,376006,689915,746947,312339,1683
63,63,463674,937672,1110016,470307,2178
63,64,433114,776501,844275,330814,1578
63,65,346377,640929,716920,287078,1139
63,66,317241,519338,527304,200728,1567
63,67,231229,332040,302849,105042,1182
63,68,216991,329667,320568,120199,1322
63,69,331375,554972,574399,227619,2059
63,70,323724,593639,657311,273293,1674
63,71,428594,930397,1168605,533774,2396
63,72,401796,882799,1118947,533731,3067
63,73,410789,813087,968465,458757,2390
63,74,312418,620578,719639,325849,2920
63,75,383622,749340,876015,381340,1566
63,76,345775,664244,762625,321666,1644
63,77,138852,204841,279300,126229,1582
63,78,184149,286516,293806,115412,1384
63,79,72099,83899,88897,42243,2068
63,80,114083,115857,99034,36141,542
63,81,167539,390381,816369,574415,3364
63,82,43246,40752,48576,27838,899
63,83,415393,750557,847788,377094,2230
63,84,349655,600765,648971,295491,1867
63,85,257043,424627,463371,219855,1580
63,86,436256,916646,1127076,527020,1321
63,87,390984,773114,907915,397612,1732
63,88,366055,655777,702346,286596,1628
63,89,440868,889765,1085271,469870,2052
63,90,427545,876275,1074989,465926,2366
63,91,315129,459395,439342,166165,1456
63,92,205513,362383,398536,168521,1327
63,93,247980,471361,532073,231371,1052
63,94,270123,518015,597800,268665,1282
63,95,218116,345908,369245,165455,817
63,96,252225,481603,535048,257201,2033
64,1,440397,819705,946534,463556,3233
64,2,406501,743534,858733,401049,2298
64,3,411126,750933,856257,382060,1943
64,4,1849613,1007305,422158,96116,727
64,5,41193,26731,46424,37471,932
64,6,202716,281578,287866,116474,847
64,7,610883,1121337,1332217,577309,2402
64,8,703073,1325099,1577541,685801,2253
64,9,452873,831271,1003628,449731,2467
64,10,576557,1110472,1325924,601813,2830
64,11,501099,1018144,1272398,621132,2635
64,12,516006,1035873,1247421,612211,2586
64,13,543274,969240,1089367,496834,2964
64,14,484395,864740,989698,436757,1975
64,15,395586,703958,816014,355765,1834
64,16,461149,812346,901433,368800,1472
64,17,356160,587854,630131,249536,1310
64,18,339094,541664,561907,216618,1117
64,19,559415,1169966,1556877,695943,2209
64,20,535118,1104523,1439687,637166,2826
64,21,572945,1148143,1424892,620583,2906
64,22,509733,992532,1192443,527858,2623
64,23,511483,1023913,1238959,573103,2695
64,24,444031,888656,1058769,501224,2362
64,25,574801,1078918,1239754,555951,3385
64,26,535831,944106,1052342,446319,2872
64,27,513147,946582,1063106,441504,1779
64,28,507921,927345,1037790,413830,2302
64,29,447246,844888,977193,391200,1595
64,30,369314,682236,779932,306753,1459
64,31,354920,680785,805606,328211,1714
64,32,193447,387943,511703,234511,1306
64,33,216150,465693,635941,305711,1472
64,34,292224,623272,838977,401980,2305
64,35,359923,715054,899179,421768,2384
64,36,364008,706349,847165,403905,2591
64,37,516852,915222,980609,418381,2175
64,38,442051,779509,839379,345780,1708
64,39,494411,833643,875689,341359,1896
64,40,402835,750393,853393,340496,1058
64,41,356696,653078,729564,286713,807
64,42,526408,945424,1041133,399875,1983
64,43,460850,887621,1035005,407941,1722
64,44,444817,844921,958639,378844,1584
64,45,397932,797393,941361,387935,1893
64,46,382512,745116,862081,361178,1736
64,47,394704,756230,869928,374237,2119
64,48,347933,604855,646824,282019,1557
64,49,386298,733801,838760,373660,2250
64,50,425781,812958,926090,393033,2244
64,51,383025,709303,789661,321055,1541
64,52,326177,581354,630353,248153,861
64,53,370619,652766,715148,277824,1133
64,54,324323,560739,596314,226745,1036
64,55,396893,798428,984901,406561,2003
64,56,369540,607226,630444,241574,1754
64,57,321068,577413,623394,247444,1565
64,58,311404,548652,586302,237526,1420
64,59,318535,644918,787994,362821,1898
64,60,291982,502710,550716,249489,2251
64,61,401712,786032,916009,419561,2341
64,62,372577,685656,750609,316564,1930
64,63,454808,918679,1093074,466579,2260
64,64,419530,754169,822914,325234,1562
64,65,369969,687859,775673,313820,1583
64,66,310489,511333,525648,202041,1386
64,67,251698,375435,353980,125806,1376
64,68,259580,408644,407995,154465,1625
64,69,342415,584114,611379,245430,1965
64,70,333866,619603,694156,292426,1532
64,71,417284,909499,1151801,530894,2241
64,72,390353,857167,1098184,528431,2521
64,73,372008,731548,878836,415058,2436
64,74,346464,689000,809933,367942,2745
64,75,384413,751105,889071,391309,1840
64,76,362991,701479,814777,346169,1416
64,77,132791,195019,267010,121927,1392
64,78,247069,394131,401662,155321,1163
64,79,83210,103220,107898,49900,1812
64,80,110249,112544,97070,35943,664
64,81,162848,381177,794971,566473,3289
64,82,49317,59600,71222,37916,753
64,83,403277,729428,827241,371596,2315
64,84,340939,587907,638610,292444,2227
64,85,270784,460245,506707,241604,1796
64,86,434192,919160,1138035,536319,1360
64,87,380626,750657,891766,394711,1967
64,88,355470,637634,691803,285577,1465
64,89,432410,868986,1061974,461689,2459
64,90,414609,849945,1053561,459791,2492
64,91,298460,436494,423349,162473,1625
64,92,267750,489191,542066,228022,1430
64,93,300054,578127,662316,287031,1419
64,94,334341,648830,757393,339575,1536
64,95,265513,445682,484116,217133,1362
64,96,289372,571226,643365,308941,1500
65,1,440227,823249,958150,475984,2864
65,2,404830,744361,864922,408135,2241
65,3,410284,749937,862946,388853,2096
65,4,1811388,990126,415749,95250,870
65,5,39458,26075,45337,36908,1152
65,6,193248,270174,279736,115201,743
65,7,583882,1076737,1287069,558622,2501
65,8,655373,1228824,1461038,640509,2107
65,9,438087,811852,997650,451795,2189
65,10,520186,990469,1223671,574232,2855
65,11,489876,987286,1231573,600728,3267
65,12,507097,1018932,1240711,614679,3371
65,13,527796,959566,1095235,506849,2893
65,14,456755,797791,906779,400814,2077
65,15,391087,704109,825491,359912,1500
65,16,450083,798478,894710,370839,1526
65,17,343198,580953,630970,253079,1113
65,18,330321,531795,555797,216934,1146
65,19,546168,1144127,1538940,697486,2268
65,20,525416,1085213,1428813,640228,3016
65,21,562822,1130714,1418485,626523,3632
65,22,503561,981904,1197354,534842,2445
65,23,503564,1009936,1239837,580700,2834
65,24,436519,877472,1057835,505966,2541
65,25,559811,1056086,1223678,555929,3339
65,26,511195,890436,994431,424059,2650
65,27,479258,872723,970096,401074,1441
65,28,486338,885629,995644,400543,1684
65,29,424814,802140,934280,378400,1787
65,30,338391,628126,729213,290095,1677
65,31,358255,692435,827736,340300,1438
65,32,182926,368173,487420,225083,1732
65,33,206357,446492,611598,296129,1683
65,34,274583,584303,792191,384553,2159
65,35,346256,693093,878639,417046,2399
65,36,351828,686434,835258,400672,1980
65,37,524386,953121,1046366,454893,2416
65,38,461956,814913,880696,365303,1637
65,39,507221,865602,917129,361802,1616
65,40,406315,771047,891963,360970,1244
65,41,365607,673347,757434,300704,1720
65,42,513723,923914,1025430,398003,1490
65,43,442486,858995,1008644,401679,1642
65,44,430521,818667,936578,374605,1211
65,45,378331,760056,899561,376529,1749
65,46,370498,722782,841030,354672,1553
65,47,390644,756636,877903,380881,2153
65,48,341699,597160,644706,283625,1922
65,49,372834,710672,822231,370806,1913
65,50,418384,808452,932179,401295,1970
65,51,370204,693967,783071,322485,1154
65,52,319480,575928,629014,250534,993
65,53,361045,638685,702285,274925,1689
65,54,324572,565345,607421,232540,1093
65,55,380542,774090,967397,403916,1820
65,56,353016,580561,606938,234811,1617
65,57,303030,549338,600184,241372,1002
65,58,307200,544606,587092,240678,1330
65,59,301006,616001,761946,354749,1822
65,60,283969,489107,538444,246716,1971
65,61,363857,715764,843200,390028,2105
65,62,361686,671301,742968,317250,1702
65,63,443589,898583,1074998,463051,2127
65,64,410843,743170,817759,325447,1465
65,65,370975,695078,791703,322951,1306
65,66,304373,504151,523373,202693,1429
65,67,258817,395574,382878,140074,1269
65,68,286600,461051,468040,179796,1645
65,69,338785,585634,617650,250210,1935
65,70,330743,619679,703159,297234,1502
65,71,407892,894461,1144529,531177,2207
65,72,376812,832640,1076529,523270,2819
65,73,381518,763271,932004,448517,2092
65,74,352363,707010,840695,387472,2642
65,75,375761,738384,881358,392268,1684
65,76,362728,703167,824363,355093,1617
65,77,127815,186650,256909,118085,1655
65,78,303292,487186,498510,191391,1260
65,79,96077,126997,131501,59227,1851
65,80,106789,108696,95129,35672,572
65,81,159024,371101,779444,559776,3469
65,82,62987,93282,111965,56037,637
65,83,390695,708327,809262,366231,2244
65,84,333442,571217,623942,288257,2492
65,85,273383,466310,517187,249952,1577
65,86,426576,909348,1136046,542154,1654
65,87,370294,732135,873225,390557,1797
65,88,339988,616966,675640,282750,1877
65,89,427781,863737,1066431,467399,1898
65,90,401234,824208,1030045,454072,2376
65,91,281560,411174,402789,156950,1333
65,92,321415,595596,667124,280791,1344
65,93,327821,635378,734207,322012,1427
65,94,367296,714636,839869,381161,1768
65,95,303591,526848,580100,262139,1607
65,96,309144,616453,701637,340604,1967
66,1,422875,791655,933755,467311,2783
66,2,384847,709084,832031,397068,2153
66,3,390346,718631,835493,379685,2081
66,4,1739282,945332,398351,91553,505
66,5,40528,24814,43949,36672,1301
66,6,184510,256328,269379,112677,766
66,7,664150,1212942,1416665,592709,2805
66,8,684593,1299698,1565279,688870,2421
66,9,425515,785558,977424,447475,2485
66,10,467927,878551,1090807,518581,2768
66,11,481700,982234,1248194,615684,3469
66,12,486903,972425,1184380,593873,3256
66,13,460039,830810,978620,466368,2915
66,14,414629,706273,787255,338101,1955
66,15,347149,611827,721657,321265,1979
66,16,431489,771188,874850,365778,1663
66,17,336648,569359,631028,257472,1294
66,18,324210,521590,551028,217425,1337
66,19,549337,1152677,1562566,715152,2551
66,20,524073,1086830,1441164,652986,3448
66,21,562349,1131676,1430399,637735,2844
66,22,495646,972557,1197693,541459,2628
66,23,495561,1000162,1242364,587712,2537
66,24,428631,865169,1054970,509245,2637
66,25,546262,1031562,1203326,550456,3204
66,26,501526,856121,923832,374664,2458
66,27,432596,786636,888800,366349,1882
66,28,458816,841397,964649,394190,1995
66,29,405521,771617,907001,372165,1603
66,30,331322,605661,695721,276832,1579
66,31,352574,684497,825106,343161,1467
66,32,176053,354105,470998,220363,1213
66,33,201511,434091,600038,293687,1580
66,34,266680,563893,766963,375178,1964
66,35,339583,677888,866663,414499,2625
66,36,342168,668432,818885,397341,2530
66,37,494141,936182,1074535,476251,2616
66,38,460877,811899,882889,366025,1711
66,39,497645,858407,920793,366097,1880
66,40,390137,743569,865757,354939,1293
66,41,355475,655210,743497,299168,1238
66,42,499329,900749,1006485,393358,2029
66,43,430450,828614,977683,394539,1382
66,44,415146,789012,910210,368796,1684
66,45,364937,731216,875645,372807,2004
66,46,358920,705978,831600,353445,1905
